quarter,time,score,team,description
3,11:05.0,55-61,76ers,Offensive rebound by D. Barlow
3,11:05.0,57-61,76ers,D. Barlow makes 2-pt layup at rim
3,10:54.0,57-61,Hawks,Shooting foul by P. George (drawn by O. Okongwu)
3,10:54.0,57-62,Hawks,O. Okongwu makes free throw 1 of 2
3,10:54.0,57-63,Hawks,O. Okongwu makes free throw 2 of 2
3,10:41.0,59-63,76ers,P. George makes 2-pt layup from 7 ft
3,10:33.0,59-65,Hawks,D. Daniels makes 2-pt dunk from 1 ft (assist by O. Okongwu)
3,10:10.0,59-65,Hawks,Violation by Team (kicked ball)
3,9:59.0,61-65,76ers,V. Edgecombe makes 2-pt layup from 2 ft (assist by Q. Grimes)
3,9:47.0,61-68,Hawks,Z. Risacher makes 3-pt jump shot from 26 ft (assist by N. Alexander-Walker)
3,9:35.0,61-68,76ers,V. Edgecombe misses 2-pt layup from 2 ft
3,9:33.0,61-68,76ers,Offensive rebound by D. Barlow
3,9:32.0,64-68,76ers,Q. Grimes makes 3-pt jump shot from 24 ft (assist by D. Barlow)
3,9:19.0,64-70,Hawks,J. Johnson makes 2-pt jump shot from 19 ft
3,9:07.0,64-70,76ers,Personal foul by N. Alexander-Walker (drawn by Q. Grimes)
3,8:55.0,66-70,76ers,P. George makes 2-pt layup from 2 ft (assist by V. Edgecombe)
3,8:45.0,66-70,Hawks,O. Okongwu misses 3-pt jump shot from 24 ft
3,8:42.0,66-70,Hawks,Offensive rebound by D. Daniels
3,8:40.0,66-70,Hawks,O. Okongwu misses 2-pt dunk at rim (block by D. Barlow)
3,8:37.0,66-70,76ers,Defensive rebound by P. George
3,8:34.0,66-70,76ers,Q. Grimes misses 3-pt jump shot from 26 ft
3,8:32.0,66-70,Hawks,Defensive rebound by O. Okongwu
3,8:26.0,66-70,Hawks,Turnover by O. Okongwu (bad pass)
3,8:09.0,66-70,76ers,J. Embiid misses 2-pt jump shot from 22 ft
3,8:06.0,66-70,Hawks,Defensive rebound by J. Johnson
3,8:06.0,66-70,Hawks,Turnover by J. Johnson (bad pass)
3,7:57.0,66-70,76ers,J. Embiid misses 2-pt layup from 3 ft
3,7:55.0,66-70,Hawks,Defensive rebound by O. Okongwu
