quarter,time,score,team,description
3,4:12.0,74-64,76ers,Offensive rebound by A. Drummond
3,4:10.0,74-64,76ers,T. Watford misses 2-pt layup from 4 ft
3,4:10.0,74-64,Warriors,Defensive rebound by Team
3,4:10.0,74-64,Warriors,Golden State full timeout
3,4:10.0,74-64,Warriors,Instant Replay (Challenge: Ruling Stands)
3,3:58.0,74-64,Warriors,Turnover by G. Santos (bad pass)
3,3:49.0,74-64,76ers,T. Watford misses 2-pt jump shot from 11 ft
3,3:43.0,74-64,76ers,Offensive rebound by V. Edgecombe
3,3:36.0,74-64,76ers,Offensive foul by T. Watford (drawn by Q. Post)
3,3:36.0,74-64,76ers,Turnover by T. Watford (offensive foul)
3,3:24.0,74-64,Warriors,Turnover by W. Richard (traveling)
3,3:16.0,76-64,76ers,Q. Grimes makes 2-pt layup from 5 ft (assist by T. Maxey)
3,3:00.0,76-64,Warriors,P. Spencer misses 2-pt jump shot from 12 ft
3,2:58.0,76-64,76ers,Defensive rebound by A. Drummond
3,2:44.0,76-64,76ers,T. Watford misses 3-pt jump shot from 23 ft
3,2:40.0,76-64,Warriors,Defensive rebound by Q. Post
3,2:26.0,76-64,Warriors,W. Richard misses 3-pt jump shot from 23 ft
3,2:23.0,76-64,76ers,Defensive rebound by T. Watford
3,2:21.0,76-64,76ers,T. Maxey misses 3-pt jump shot from 26 ft
3,2:16.0,76-64,Warriors,Defensive rebound by G. Santos
3,2:10.0,76-64,Warriors,Q. Post misses 3-pt jump shot from 26 ft (block by A. Drummond)
3,2:07.0,76-64,76ers,Defensive rebound by T. Watford
3,2:04.0,78-64,76ers,T. Maxey makes 2-pt layup from 3 ft
3,1:53.0,78-64,Warriors,B. Podziemski misses 3-pt jump shot from 26 ft
3,1:49.0,78-64,Warriors,Offensive rebound by P. Spencer
3,1:42.0,78-67,Warriors,P. Spencer makes 3-pt jump shot from 26 ft
3,1:31.0,78-67,76ers,Philadelphia full timeout
3,1:31.0,78-67,76ers,A. Bona enters the game for A. Drummond
3,1:31.0,78-67,76ers,K. Oubre enters the game for V. Edgecombe
3,1:31.0,78-67,Warriors,B. Hield enters the game for B. Podziemski
3,1:31.0,78-67,Warriors,A. Horford enters the game for Q. Post
3,1:31.0,78-67,Warriors,D. Melton enters the game for W. Richard
3,1:26.0,80-67,76ers,T. Watford makes 2-pt layup from 5 ft
3,1:05.0,80-69,Warriors,A. Horford makes 2-pt jump shot from 7 ft (assist by G. Santos)
3,0:44.0,80-69,76ers,Personal foul by D. Melton (drawn by K. Oubre)
3,0:44.0,80-69,76ers,K. Oubre misses free throw 1 of 2
3,0:44.0,80-69,76ers,Offensive rebound by Team
3,0:44.0,81-69,76ers,K. Oubre makes free throw 2 of 2
3,0:35.0,81-69,Warriors,D. Melton misses 2-pt layup from 4 ft
3,0:32.0,81-69,Warriors,Offensive rebound by D. Melton
3,0:31.0,81-69,Warriors,D. Melton misses 2-pt layup at rim
3,0:31.0,81-69,76ers,Defensive rebound by T. Maxey
3,0:15.0,84-69,76ers,K. Oubre makes 3-pt jump shot from 22 ft (assist by T. Maxey)
3,0:04.0,84-71,Warriors,D. Melton makes 2-pt jump shot from 22 ft
4,11:38.0,84-71,76ers,Shooting foul by A. Horford (drawn by A. Bona)
4,11:38.0,85-71,76ers,A. Bona makes free throw 1 of 2
4,11:38.0,85-71,76ers,A. Bona misses free throw 2 of 2
4,11:36.0,85-71,Warriors,Defensive rebound by D. Melton
4,11:13.0,85-73,Warriors,A. Horford makes 2-pt hook shot from 5 ft
4,11:01.0,87-73,76ers,V. Edgecombe makes 2-pt jump shot from 15 ft
4,10:55.0,87-73,Warriors,Turnover by B. Podziemski (bad pass)
4,10:42.0,87-73,76ers,Q. Grimes misses 3-pt jump shot from 27 ft
4,10:41.0,87-73,76ers,Offensive rebound by Q. Grimes
4,10:41.0,87-73,76ers,Personal foul by M. Moody (drawn by Q. Grimes)
4,10:31.0,89-73,76ers,T. Watford makes 2-pt jump shot from 7 ft (assist by Q. Grimes)
4,10:18.0,89-76,Warriors,M. Moody makes 3-pt jump shot from 23 ft (assist by D. Melton)
4,10:04.0,89-76,76ers,Personal foul by A. Horford (drawn by Q. Grimes)
4,9:52.0,89-76,76ers,K. Oubre misses 3-pt jump shot from 25 ft
4,9:47.0,89-76,76ers,Offensive rebound by A. Bona
4,9:47.0,89-76,76ers,A. Bona misses 2-pt layup at rim
4,9:47.0,89-76,76ers,Offensive rebound by A. Bona
4,9:44.0,89-76,76ers,V. Edgecombe misses 3-pt jump shot from 27 ft
4,9:41.0,89-76,76ers,Offensive rebound by K. Oubre
4,9:38.0,91-76,76ers,T. Watford makes 2-pt layup from 1 ft
4,9:29.0,91-76,Warriors,M. Moody misses 3-pt jump shot from 26 ft
4,9:26.0,91-76,Warriors,Offensive rebound by D. Melton
4,9:23.0,91-76,Warriors,D. Melton misses 2-pt layup from 8 ft (block by T. Watford)
4,9:23.0,91-76,Warriors,Offensive rebound by Team
4,9:16.0,91-76,Warriors,A. Horford misses 3-pt jump shot from 26 ft
4,9:13.0,91-76,76ers,Defensive rebound by A. Bona
4,9:03.0,91-76,76ers,Q. Grimes misses 3-pt jump shot from 26 ft
4,8:59.0,91-76,Warriors,Defensive rebound by D. Melton
4,8:52.0,91-79,Warriors,B. Podziemski makes 3-pt jump shot from 26 ft (assist by D. Melton)
4,8:51.0,91-79,76ers,Philadelphia full timeout
4,8:51.0,91-79,76ers,D. Barlow enters the game for Q. Grimes
4,8:51.0,91-79,76ers,T. Maxey enters the game for T. Watford
4,8:51.0,91-79,Warriors,D. Green enters the game for A. Horford
4,8:51.0,91-79,Warriors,G. Santos enters the game for D. Melton
4,8:39.0,91-79,76ers,T. Maxey misses 2-pt jump shot from 21 ft
4,8:36.0,91-79,Warriors,Defensive rebound by D. Green
4,8:29.0,91-79,Warriors,B. Podziemski misses 3-pt jump shot from 26 ft
