quarter,time,score,team,description
4,9:19.0,98-92,Mavericks,Turnover by J. Hardy (bad pass; steal by V. Edgecombe)
4,9:08.0,98-92,76ers,J. Embiid misses 2-pt hook shot from 2 ft
4,9:07.0,98-92,Mavericks,Defensive rebound by A. Davis
4,9:00.0,98-94,Mavericks,N. Marshall makes 2-pt layup from 3 ft
4,8:38.0,100-94,76ers,J. Embiid makes 2-pt jump shot from 18 ft
4,8:28.0,100-94,Mavericks,Turnover by B. Williams (lost ball; steal by Q. Grimes)
4,8:26.0,102-94,76ers,Q. Grimes makes 2-pt dunk from 2 ft
4,8:15.0,102-94,Mavericks,N. Marshall misses 2-pt jump shot from 10 ft
4,8:12.0,102-94,76ers,Defensive rebound by J. Embiid
4,8:00.0,102-94,76ers,J. Embiid misses 2-pt jump shot from 13 ft
4,7:57.0,102-94,Mavericks,Defensive rebound by B. Williams
4,7:55.0,102-96,Mavericks,B. Williams makes 2-pt layup from 2 ft
4,7:33.0,102-96,76ers,Turnover by J. Embiid (lost ball; steal by B. Williams)
4,7:33.0,102-96,Mavericks,Personal foul by D. Barlow (drawn by P. Washington)
4,7:33.0,102-96,76ers,A. Bona enters the game for D. Barlow
4,7:33.0,102-96,76ers,P. George enters the game for J. Embiid
4,7:33.0,102-96,Mavericks,M. Christie enters the game for J. Hardy
4,7:24.0,102-96,Mavericks,B. Williams misses 2-pt layup from 2 ft (block by T. Maxey)
4,7:21.0,102-96,76ers,Defensive rebound by A. Bona
4,7:06.0,105-96,76ers,Q. Grimes makes 3-pt jump shot from 26 ft (assist by V. Edgecombe)
4,6:50.0,105-96,Mavericks,B. Williams misses 3-pt jump shot from 25 ft
4,6:48.0,105-96,Mavericks,Offensive rebound by A. Davis
4,6:47.0,105-96,Mavericks,A. Davis misses 2-pt layup at rim (block by Q. Grimes)
4,6:46.0,105-96,76ers,Defensive rebound by A. Bona
4,6:37.0,107-96,76ers,T. Maxey makes 2-pt jump shot from 8 ft
4,6:36.0,107-96,Mavericks,Dallas full timeout
4,6:36.0,107-96,Mavericks,C. Flagg enters the game for N. Marshall
4,6:19.0,107-98,Mavericks,B. Williams makes 2-pt layup from 5 ft
4,6:01.0,107-98,76ers,V. Edgecombe misses 2-pt jump shot from 8 ft
4,5:58.0,107-98,Mavericks,Defensive rebound by B. Williams
4,5:46.0,107-98,Mavericks,A. Davis misses 2-pt jump shot from 15 ft
4,5:44.0,107-98,76ers,Defensive rebound by P. George
4,5:36.0,110-98,76ers,Q. Grimes makes 3-pt jump shot from 23 ft (assist by P. George)
4,5:21.0,110-101,Mavericks,P. Washington makes 3-pt jump shot from 24 ft (assist by C. Flagg)
4,4:55.0,112-101,76ers,P. George makes 2-pt jump shot from 16 ft
4,4:37.0,112-101,Mavericks,M. Christie misses 3-pt jump shot from 23 ft
4,4:34.0,112-101,76ers,Defensive rebound by A. Bona
4,4:17.0,115-101,76ers,T. Maxey makes 3-pt jump shot from 26 ft (assist by Q. Grimes)
4,3:54.0,115-101,Mavericks,M. Christie misses 2-pt jump shot from 21 ft
4,3:51.0,115-101,76ers,Defensive rebound by T. Maxey
4,3:49.0,115-101,76ers,Turnover by T. Maxey (bad pass; steal by P. Washington)
4,3:46.0,115-104,Mavericks,M. Christie makes 3-pt jump shot from 26 ft (assist by P. Washington)
4,3:29.0,115-104,76ers,T. Maxey misses 2-pt layup from 5 ft
4,3:29.0,115-104,Mavericks,Defensive rebound by A. Davis
4,3:23.0,115-106,Mavericks,B. Williams makes 2-pt layup from 2 ft (assist by C. Flagg)
4,3:23.0,115-106,76ers,Philadelphia full timeout
4,3:23.0,115-106,76ers,J. Embiid enters the game for A. Bona
4,3:04.0,115-106,76ers,J. Embiid misses 2-pt jump shot from 15 ft
4,3:01.0,115-106,Mavericks,Defensive rebound by P. Washington
4,2:48.0,115-108,Mavericks,A. Davis makes 2-pt dunk from 1 ft (assist by B. Williams)
4,2:23.0,115-108,76ers,Turnover by P. George (lost ball; steal by A. Davis)
4,2:20.0,115-108,Mavericks,B. Williams misses 2-pt layup from 2 ft (block by V. Edgecombe)
4,2:19.0,115-108,Mavericks,Offensive rebound by Team
4,2:09.0,115-108,Mavericks,A. Davis misses 3-pt jump shot from 25 ft
4,2:04.0,115-108,76ers,Defensive rebound by P. George
4,1:49.0,118-108,76ers,Q. Grimes makes 3-pt jump shot from 27 ft (assist by T. Maxey)
4,1:32.0,118-108,Mavericks,Turnover by M. Christie (traveling)
4,1:13.0,120-108,76ers,T. Maxey makes 2-pt jump shot from 14 ft
4,1:04.0,120-108,Mavericks,C. Flagg misses 3-pt jump shot from 23 ft
4,1:02.0,120-108,76ers,Defensive rebound by V. Edgecombe
4,0:44.0,123-108,76ers,V. Edgecombe makes 3-pt jump shot from 29 ft (assist by T. Maxey)
4,0:33.0,123-108,Mavericks,B. Williams misses 3-pt jump shot from 26 ft
4,0:30.0,123-108,76ers,Defensive rebound by Q. Grimes
4,0:07.0,123-108,76ers,Turnover by Team (shot clock)
