quarter,time,score,team,description
2,7:41.0,34-40,Knicks,Offensive rebound by M. Bridges
2,7:40.0,34-40,Knicks,Turnover by M. Bridges (bad pass; steal by T. Maxey)
2,7:35.0,36-40,76ers,T. Maxey makes 2-pt dunk from 2 ft
2,7:21.0,36-40,Knicks,Turnover by T. Kolek (bad pass; steal by Q. Grimes)
2,7:20.0,36-40,76ers,Shooting foul by T. Kolek (drawn by Q. Grimes)
2,7:20.0,36-40,Knicks,New York full timeout
2,7:20.0,36-40,Knicks,J. Brunson enters the game for O. Anunoby
2,7:20.0,36-40,Knicks,J. Hart enters the game for T. Kolek
2,7:20.0,37-40,76ers,Q. Grimes makes free throw 1 of 2
2,7:20.0,38-40,76ers,Q. Grimes makes free throw 2 of 2
2,7:05.0,38-42,Knicks,M. Bridges makes 2-pt jump shot from 4 ft (assist by J. Brunson)
2,6:50.0,41-42,76ers,T. Maxey makes 3-pt jump shot from 29 ft
2,6:34.0,41-42,Knicks,J. Brunson misses 3-pt jump shot from 25 ft
2,6:32.0,41-42,Knicks,Offensive rebound by K. Towns
2,6:30.0,41-42,Knicks,J. Hart misses 3-pt jump shot from 25 ft
2,6:30.0,41-42,Knicks,Offensive rebound by J. Brunson
2,6:18.0,41-42,Knicks,M. Bridges misses 2-pt layup from 1 ft
2,6:16.0,41-42,76ers,Defensive rebound by A. Drummond
2,5:57.0,41-42,76ers,J. McCain misses 2-pt layup from 2 ft
2,5:56.0,41-42,Knicks,Defensive rebound by M. Robinson
2,5:53.0,41-44,Knicks,M. Bridges makes 2-pt dunk at rim (assist by J. Hart)
2,5:39.0,41-44,76ers,T. Maxey misses 3-pt jump shot from 25 ft
2,5:36.0,41-44,Knicks,Defensive rebound by J. Hart
2,5:19.0,41-44,Knicks,Personal foul by T. Maxey (drawn by J. Brunson)
2,5:19.0,41-45,Knicks,J. Brunson makes free throw 1 of 2
2,5:19.0,41-45,76ers,V. Edgecombe enters the game for T. Maxey
2,5:19.0,41-45,76ers,J. Edwards enters the game for J. McCain
2,5:19.0,41-45,Knicks,J. Clarkson enters the game for M. Bridges
2,5:19.0,41-45,Knicks,M. Diawara enters the game for K. Towns
2,5:19.0,41-46,Knicks,J. Brunson makes free throw 2 of 2
2,4:59.0,43-46,76ers,P. George makes 2-pt jump shot from 19 ft
2,4:40.0,43-48,Knicks,J. Brunson makes 2-pt jump shot from 10 ft
2,4:17.0,46-48,76ers,Q. Grimes makes 3-pt jump shot from 27 ft
2,3:53.0,46-48,Knicks,J. Brunson misses 3-pt jump shot from 28 ft
2,3:51.0,46-48,76ers,Defensive rebound by A. Drummond
2,3:41.0,49-48,76ers,J. Edwards makes 3-pt jump shot from 25 ft (assist by Q. Grimes)
2,3:28.0,49-50,Knicks,J. Clarkson makes 2-pt jump shot from 12 ft
2,3:15.0,52-50,76ers,J. Edwards makes 3-pt jump shot from 25 ft (assist by P. George)
2,2:54.0,52-50,Knicks,M. Diawara misses 3-pt jump shot from 25 ft
2,2:52.0,52-50,76ers,Defensive rebound by A. Drummond
2,2:42.0,52-50,76ers,P. George misses 3-pt jump shot from 26 ft
2,2:40.0,52-50,Knicks,Defensive rebound by M. Robinson
2,2:29.0,52-50,Knicks,J. Brunson misses 2-pt layup from 1 ft
2,2:26.0,52-50,Knicks,Offensive rebound by M. Robinson
2,2:26.0,52-52,Knicks,M. Robinson makes 2-pt dunk at rim
2,2:19.0,52-52,76ers,Philadelphia full timeout
2,2:19.0,52-52,76ers,T. Maxey enters the game for Q. Grimes
2,2:19.0,52-52,Knicks,O. Anunoby enters the game for J. Clarkson
2,2:19.0,52-52,Knicks,M. Bridges enters the game for M. Diawara
2,2:19.0,52-52,Knicks,K. Towns enters the game for M. Robinson
2,2:09.0,52-52,76ers,J. Edwards misses 3-pt jump shot from 23 ft
2,2:07.0,52-52,Knicks,Defensive rebound by M. Bridges
2,1:59.0,52-52,Knicks,Shooting foul by P. George (drawn by K. Towns)
2,1:59.0,52-53,Knicks,K. Towns makes free throw 1 of 2
2,1:59.0,52-53,Knicks,K. Towns misses free throw 2 of 2
2,1:57.0,52-53,76ers,Defensive rebound by P. George
2,1:46.0,52-53,76ers,J. Edwards misses 3-pt jump shot from 26 ft
2,1:43.0,52-53,Knicks,Defensive rebound by K. Towns
2,1:36.0,52-53,Knicks,K. Towns misses 3-pt jump shot from 28 ft
2,1:34.0,52-53,Knicks,Offensive rebound by M. Bridges
2,1:30.0,52-56,Knicks,J. Brunson makes 3-pt jump shot from 23 ft (assist by M. Bridges)
2,1:30.0,52-56,Knicks,Shooting foul by J. Edwards (drawn by J. Brunson)
2,1:30.0,52-57,Knicks,J. Brunson makes free throw 1 of 1
2,1:20.0,52-57,76ers,V. Edgecombe misses 2-pt layup from 2 ft
2,1:18.0,52-57,Knicks,Defensive rebound by K. Towns
2,0:59.0,52-57,Knicks,M. Bridges misses 2-pt jump shot from 11 ft
2,0:58.0,52-57,76ers,Defensive rebound by Team
2,0:58.0,52-57,Knicks,Loose ball foul by K. Towns (drawn by A. Drummond)
2,0:58.0,53-57,76ers,A. Drummond makes free throw 1 of 2
2,0:58.0,54-57,76ers,A. Drummond makes free throw 2 of 2
2,0:44.0,54-59,Knicks,J. Brunson makes 2-pt jump shot from 11 ft (assist by J. Hart)
2,0:34.0,57-59,76ers,P. George makes 3-pt jump shot from 25 ft
2,0:10.0,57-59,Knicks,J. Hart misses 2-pt layup from 2 ft
2,0:08.0,57-59,76ers,Defensive rebound by T. Maxey
2,0:02.0,57-59,76ers,T. Maxey misses 3-pt jump shot from 28 ft
2,0:02.0,57-59,Knicks,Defensive rebound by J. Hart
3,11:39.0,57-59,Knicks,Shooting foul by P. George (drawn by K. Towns)
3,11:39.0,57-60,Knicks,K. Towns makes free throw 1 of 2
3,11:39.0,57-61,Knicks,K. Towns makes free throw 2 of 2
3,11:18.0,60-61,76ers,A. Drummond makes 3-pt jump shot from 23 ft (assist by T. Maxey)
3,11:01.0,60-61,Knicks,O. Anunoby misses 3-pt jump shot from 23 ft
3,10:59.0,60-61,76ers,Defensive rebound by A. Drummond
3,10:44.0,63-61,76ers,V. Edgecombe makes 3-pt jump shot from 24 ft (assist by T. Maxey)
3,10:33.0,63-61,Knicks,K. Towns misses 3-pt jump shot from 28 ft
3,10:31.0,63-61,76ers,Defensive rebound by P. George
3,10:20.0,63-61,76ers,Shooting foul by J. Brunson (drawn by P. George)
3,10:20.0,64-61,76ers,P. George makes free throw 1 of 2
3,10:20.0,65-61,76ers,P. George makes free throw 2 of 2
3,10:05.0,65-61,Knicks,J. Brunson misses 2-pt jump shot from 14 ft
3,10:02.0,65-61,Knicks,Offensive rebound by J. Hart
3,10:01.0,65-61,Knicks,J. Brunson misses 3-pt jump shot from 23 ft
3,10:01.0,65-61,76ers,Defensive rebound by A. Drummond
3,9:52.0,67-61,76ers,V. Edgecombe makes 2-pt layup from 1 ft
3,9:32.0,67-63,Knicks,K. Towns makes 2-pt layup from 3 ft (assist by J. Brunson)
3,9:22.0,67-63,76ers,T. Maxey misses 2-pt jump shot from 12 ft
3,9:20.0,67-63,Knicks,Defensive rebound by K. Towns
3,9:12.0,67-63,Knicks,Personal foul by T. Maxey (drawn by K. Towns)
3,9:06.0,67-65,Knicks,K. Towns makes 2-pt layup from 1 ft
3,8:52.0,67-65,76ers,D. Barlow misses 3-pt jump shot from 23 ft
3,8:49.0,67-65,76ers,Offensive rebound by A. Drummond
3,8:42.0,70-65,76ers,A. Drummond makes 3-pt jump shot from 23 ft (assist by P. George)
3,8:21.0,70-65,Knicks,Offensive foul by K. Towns (drawn by T. Maxey)
3,8:21.0,70-65,Knicks,Turnover by K. Towns (offensive foul)
3,8:14.0,70-65,76ers,Personal foul by J. Brunson (drawn by T. Maxey)
3,8:02.0,70-65,76ers,P. George misses 3-pt jump shot from 25 ft
3,8:00.0,70-65,Knicks,Defensive rebound by J. Hart
3,7:53.0,70-65,Knicks,J. Brunson misses 2-pt layup from 3 ft
3,7:52.0,70-65,Knicks,Offensive rebound by Team
3,7:52.0,70-65,Knicks,Turnover by O. Anunoby (off goaltending)
3,7:32.0,70-65,76ers,T. Maxey misses 2-pt jump shot from 4 ft
3,7:29.0,70-65,Knicks,Defensive rebound by J. Hart
3,7:25.0,70-65,Knicks,M. Bridges misses 3-pt jump shot from 25 ft
3,7:23.0,70-65,76ers,Defensive rebound by A. Drummond
3,7:18.0,72-65,76ers,D. Barlow makes 2-pt dunk from 1 ft (assist by T. Maxey)
3,6:57.0,72-68,Knicks,M. Bridges makes 3-pt jump shot from 25 ft (assist by J. Hart)
3,6:48.0,74-68,76ers,V. Edgecombe makes 2-pt layup from 2 ft (assist by D. Barlow)
3,6:36.0,74-71,Knicks,M. Bridges makes 3-pt jump shot from 27 ft (assist by J. Brunson)
3,6:19.0,74-71,76ers,A. Drummond misses 3-pt jump shot from 24 ft
3,6:16.0,74-71,Knicks,Defensive rebound by M. Bridges
3,6:12.0,74-71,Knicks,Shooting foul by D. Barlow (drawn by J. Brunson)
3,6:12.0,74-71,Knicks,New York full timeout
3,6:12.0,74-71,76ers,A. Bona enters the game for A. Drummond
3,6:12.0,74-71,76ers,Q. Grimes enters the game for P. George
3,6:12.0,74-71,Knicks,J. Clarkson enters the game for O. Anunoby
3,6:12.0,74-72,Knicks,J. Brunson makes free throw 1 of 2
3,6:12.0,74-73,Knicks,J. Brunson makes free throw 2 of 2
3,5:54.0,74-73,76ers,Q. Grimes misses 3-pt jump shot from 25 ft
3,5:51.0,74-73,Knicks,Defensive rebound by J. Hart
3,5:41.0,74-76,Knicks,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Brunson)
3,5:18.0,74-76,76ers,Shooting foul by M. Bridges (drawn by T. Maxey)
3,5:18.0,75-76,76ers,T. Maxey makes free throw 1 of 2
3,5:18.0,75-76,Knicks,M. Robinson enters the game for K. Towns
3,5:18.0,76-76,76ers,T. Maxey makes free throw 2 of 2
3,5:06.0,76-76,Knicks,J. Brunson misses 2-pt jump shot from 15 ft
3,5:05.0,76-76,76ers,Defensive rebound by Team
3,5:05.0,76-76,Knicks,Loose ball foul by J. Clarkson (drawn by Q. Grimes)
3,5:05.0,76-76,76ers,J. Edwards enters the game for D. Barlow
3,5:05.0,76-76,76ers,J. Walker enters the game for T. Maxey
3,4:57.0,78-76,76ers,V. Edgecombe makes 2-pt jump shot from 17 ft
3,4:35.0,78-76,Knicks,M. Bridges misses 2-pt jump shot from 12 ft
3,4:32.0,78-76,Knicks,Offensive rebound by J. Clarkson
3,4:31.0,78-76,Knicks,J. Clarkson misses 2-pt layup from 1 ft (block by A. Bona)
3,4:28.0,78-76,Knicks,Offensive rebound by J. Clarkson
3,4:28.0,78-76,Knicks,Turnover by M. Bridges (traveling)
3,4:03.0,80-76,76ers,V. Edgecombe makes 2-pt layup from 4 ft
3,3:55.0,80-76,Knicks,Personal foul by A. Bona (drawn by J. Clarkson)
3,3:42.0,80-78,Knicks,J. Brunson makes 2-pt jump shot from 5 ft
3,3:23.0,82-78,76ers,A. Bona makes 2-pt dunk at rim (assist by V. Edgecombe)
