quarter,time,score,team,description
3,4:29.0,76-87,Grizzlies,Technical foul by T. Iisalo
3,4:29.0,77-87,Timberwolves,A. Edwards makes technical free throw
3,4:29.0,77-87,Timberwolves,J. Clark enters the game for J. McDaniels
3,4:15.0,77-87,Grizzlies,V. Williams misses 3-pt jump shot from 24 ft
3,4:14.0,77-87,Timberwolves,Defensive rebound by J. Randle
3,4:13.0,77-87,Timberwolves,Turnover by J. Randle (bad pass; steal by V. Williams)
3,4:13.0,77-87,Grizzlies,Personal foul by J. Randle (drawn by V. Williams)
3,4:13.0,77-87,Grizzlies,V. Williams misses free throw 1 of 2
3,4:13.0,77-87,Grizzlies,Offensive rebound by Team
3,4:13.0,77-87,Grizzlies,V. Williams misses free throw 2 of 2
3,4:11.0,77-87,Timberwolves,Defensive rebound by J. Randle
3,4:02.0,77-87,Timberwolves,N. Reid misses 2-pt layup from 1 ft
3,3:59.0,77-87,Timberwolves,Offensive rebound by J. Randle
3,3:59.0,79-87,Timberwolves,J. Randle makes 2-pt layup at rim
3,3:45.0,79-87,Grizzlies,O. Prosper misses 3-pt jump shot from 25 ft
3,3:42.0,79-87,Timberwolves,Defensive rebound by A. Edwards
3,3:33.0,81-87,Timberwolves,A. Edwards makes 2-pt layup from 1 ft
3,3:24.0,81-87,Grizzlies,G. Jackson misses 3-pt jump shot from 22 ft
3,3:22.0,81-87,Timberwolves,Defensive rebound by Team
3,3:22.0,81-87,Grizzlies,J. Jackson enters the game for G. Jackson
3,2:57.0,83-87,Timberwolves,A. Edwards makes 2-pt layup from 2 ft
3,2:55.0,83-87,Grizzlies,Memphis full timeout
3,2:42.0,83-87,Grizzlies,C. Spencer misses 3-pt jump shot from 25 ft
3,2:41.0,83-87,Timberwolves,Defensive rebound by Team
3,2:27.0,83-87,Timberwolves,A. Edwards misses 3-pt jump shot from 26 ft
3,2:25.0,83-87,Timberwolves,Offensive rebound by N. Reid
3,2:10.0,83-87,Timberwolves,J. Randle misses 2-pt jump shot from 13 ft
3,2:07.0,83-87,Grizzlies,Defensive rebound by J. Jackson
3,2:00.0,83-90,Grizzlies,V. Williams makes 3-pt jump shot from 23 ft (assist by C. Spencer)
3,1:46.0,83-90,Timberwolves,A. Edwards misses 2-pt layup from 1 ft
3,1:42.0,83-90,Grizzlies,Defensive rebound by J. Jackson
3,1:38.0,83-90,Grizzlies,C. Spencer misses 3-pt jump shot from 25 ft
3,1:36.0,83-90,Timberwolves,Defensive rebound by N. Reid
3,1:21.0,83-90,Timberwolves,N. Reid misses 2-pt hook shot from 9 ft
3,1:20.0,83-90,Timberwolves,Offensive rebound by N. Reid
3,1:20.0,85-90,Timberwolves,N. Reid makes 2-pt layup at rim
3,1:20.0,85-90,Timberwolves,Shooting foul by J. Jackson (drawn by N. Reid)
3,1:20.0,85-90,Timberwolves,R. Gobert enters the game for J. Randle
3,1:20.0,85-90,Grizzlies,C. Coward enters the game for K. Caldwell-Pope
3,1:20.0,85-90,Grizzlies,G. Jackson enters the game for C. Spencer
3,1:20.0,86-90,Timberwolves,N. Reid makes free throw 1 of 1
3,1:15.0,86-90,Grizzlies,Personal foul by J. Clark (drawn by V. Williams)
